"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.16168506968856e-11,0.593111985787973,0.432,0.317,2.66792593104675e-07,"6","Spint1"
1.18326690578325e-11,0.303010797310319,0.81,0.699,2.71749077582182e-07,"6","Zfp187"
1.22233905365883e-11,0.750221120429738,0.325,0.225,2.80722387063288e-07,"6","Synj1"
1.31731484634631e-11,0.301956461619441,0.773,0.681,3.02534527611894e-07,"6","Cd63"
1.44169569402426e-11,0.297993603541125,0.876,0.786,3.3109983308961e-07,"6","Actr2"
1.57932226709327e-11,0.253228576631981,0.734,0.591,3.6270715186064e-07,"6","Rgs2"
1.84019978810016e-11,0.479689968244893,0.512,0.388,4.22620283335082e-07,"6","Cybasc3"
3.77683558611441e-11,0.348883636945019,0.868,0.806,8.67388060707036e-07,"6","Srsf2"
4.39779276505831e-11,0.790431928530423,0.271,0.175,1.00999708642329e-06,"6","Tlr3"
4.5800290365868e-11,0.876999947534508,0.302,0.204,1.05184946854253e-06,"6","Cd180"
6.32450080989991e-11,0.479885230566611,0.455,0.345,1.45248485600161e-06,"6","Ang"
6.60843472519277e-11,0.777850660669339,0.374,0.27,1.51769311898777e-06,"6","Slc12a9"
7.89841458046771e-11,0.775757780773102,0.266,0.172,1.81394989255021e-06,"6","Igsf6"
1.05899673673989e-10,0.294694565402896,0.712,0.584,2.43209190559683e-06,"6","Cd14"
1.30399214123541e-10,0.427792509227497,0.781,0.682,2.99474835156124e-06,"6","Pisd-ps3"
1.30957525662637e-10,0.614572562065737,0.386,0.284,3.00757053436813e-06,"6","Snx20"
1.32845536347429e-10,0.919423898949032,0.258,0.168,3.05093058775505e-06,"6","Tapbpl"
1.78008713398912e-10,0.310537919051568,0.471,0.344,4.08814811191941e-06,"6","Lst1"
2.26720082471325e-10,0.632121545046541,0.314,0.213,5.20685341403644e-06,"6","Arhgap30"
2.35840889161084e-10,0.426488560063793,0.278,0.182,5.41632186047346e-06,"6","Rasa4"
2.42045198642358e-10,1.02704395217093,0.296,0.204,5.55881003202039e-06,"6","Larp1"
2.88345388005683e-10,0.83790280533326,0.388,0.291,6.62214018093851e-06,"6","Ccnd1"
2.88945835315639e-10,0.443758604480961,0.504,0.384,6.63593005385897e-06,"6","Lcp2"
3.23077784014529e-10,0.280591044464076,0.705,0.567,7.41980438767766e-06,"6","Itgam"
3.38267826057642e-10,0.328820487029967,0.4,0.284,7.76865889323981e-06,"6","Tifa"
3.48647792389716e-10,0.472391921294546,0.624,0.518,8.00704520002222e-06,"6","Ppm1h"
3.59541853626601e-10,0.772735047341839,0.449,0.349,8.25723821038853e-06,"6","Gm6981"
3.66643573837029e-10,0.336796567681559,0.609,0.476,8.42033631674121e-06,"6","Fgd2"
5.01576123707343e-10,0.513640866194656,0.452,0.341,1.15191972570628e-05,"6","Sema4d"
5.57946776511759e-10,0.593956835090479,0.45,0.342,1.28138056693691e-05,"6","Tcirg1"
6.19050854707145e-10,0.436182723711253,0.488,0.372,1.42171219292043e-05,"6","Abhd15"
8.40470601471901e-10,0.387453522499712,0.563,0.441,1.93022478334037e-05,"6","Fyb"
9.25947232646189e-10,0.294646286206056,0.673,0.534,2.12653041449524e-05,"6","Lcp1"
1.09109485631893e-09,0.369516655714766,0.737,0.614,2.50580844702205e-05,"6","Epb4.1l2"
1.51198372600578e-09,0.765658496268312,0.361,0.269,3.47242182514487e-05,"6","Pgd"
1.80275198554416e-09,0.374417502930833,0.725,0.613,4.14020021000071e-05,"6","Smap2"
2.1048033839798e-09,0.252045482656593,0.774,0.643,4.83389145164801e-05,"6","Zfhx3"
2.91191365772534e-09,0.284338359758714,0.704,0.583,6.68750090633202e-05,"6","Limd2"
2.9424921515962e-09,0.722365579155814,0.269,0.181,6.75772747535584e-05,"6","Tnfrsf11a"
2.9892516862714e-09,0.253580694878961,0.889,0.845,6.8651154226909e-05,"6","Laptm4a"
3.23137190549948e-09,0.457340005915445,0.502,0.391,7.42116871817011e-05,"6","Hps4"
3.2874086142006e-09,0.894952993493136,0.393,0.296,7.5498626233731e-05,"6","Rbm47"
4.23326333416603e-09,0.548418967478721,0.406,0.302,9.72211257324571e-05,"6","Kcnk6"
4.31026147235241e-09,0.575224952159582,0.295,0.203,9.89894649740455e-05,"6","Plekhf2"
4.61526442299146e-09,0.343210676919997,0.446,0.333,0.000105994162738422,"6","Dock8"
5.56487288989909e-09,0.339354378630087,0.731,0.642,0.000127802870789422,"6","Anxa3"
6.54128036154476e-09,0.505835549437056,0.465,0.36,0.000150227044783237,"6","Tifab"
6.78404109682036e-09,0.529247160794936,0.491,0.39,0.000155802287829576,"6","Sdf2l1"
6.84506344233086e-09,0.644838347568409,0.397,0.305,0.000157203727016571,"6","BC017643"
7.89683267780257e-09,0.543576453556992,0.488,0.388,0.000181358659278414,"6","Cd33"
8.43335722729473e-09,0.346240448630611,0.554,0.437,0.000193680482082051,"6","Tbxas1"
9.45322808845154e-09,0.501117654308169,0.596,0.529,0.000217102836279378,"6","Bri3"
1.01177541101695e-08,0.330062619729998,0.642,0.52,0.000232364340894153,"6","Rab3il1"
1.16804607782847e-08,0.540370904357862,0.55,0.461,0.000268253462234086,"6","Stx7"
1.54107106134162e-08,0.547440546396298,0.416,0.32,0.000353922379947717,"6","Il17ra"
1.87106764804584e-08,0.404597592691459,0.617,0.514,0.000429709396050208,"6","Ifngr2"
2.02512903254547e-08,0.319851645402683,0.627,0.508,0.000465091133614392,"6","Sall1"
2.05642002064392e-08,0.339475344989092,0.564,0.461,0.000472277421941083,"6","Apbb1ip"
2.09781233691996e-08,0.484582665258173,0.535,0.444,0.000481783581297038,"6","Tnfrsf1a"
2.31470539736268e-08,0.290904859137831,0.508,0.396,0.000531595241558312,"6","Gm10790"
2.48689223948476e-08,0.271585495071014,0.614,0.501,0.00057113967172007,"6","Gal3st4"
2.59182503475635e-08,0.383198071103688,0.499,0.394,0.000595238537482144,"6","Havcr2"
3.38866447195787e-08,0.551689859083287,0.399,0.313,0.000778240682629844,"6","St6galnac4"
3.51838651965542e-08,0.523027826183214,0.443,0.351,0.000808032648104064,"6","Rgs19"
5.38544380533736e-08,0.331283666120463,0.471,0.371,0.00123682102433378,"6","Ntpcr"
6.68992446788425e-08,0.275246437536814,0.583,0.471,0.0015364080532943,"6","Phyhd1"
6.93498628999908e-08,0.808571573394501,0.367,0.285,0.00159268895136119,"6","Acsl4"
7.09115288041723e-08,0.5706888964502,0.413,0.325,0.00162855417051662,"6","Luc7l3"
7.16708019855095e-08,0.327929606504544,0.561,0.461,0.00164599163839921,"6","Gusb"
9.44469620347088e-08,0.345486436404124,0.55,0.455,0.00216906893008912,"6","Pag1"
1.07434409952023e-07,0.29049425504078,0.632,0.517,0.00246733865895816,"6","Tanc2"
1.09664975562012e-07,0.33442222295606,0.833,0.794,0.00251856582875717,"6","Hspa5"
1.16507148416205e-07,0.641414895032544,0.439,0.348,0.00267570317052657,"6","Pou2f2"
1.43464863381954e-07,0.310726859109401,0.741,0.69,0.00329481405242995,"6","Arpc1b"
1.72287840073121e-07,0.542634774611243,0.498,0.416,0.0039567625351193,"6","Hcls1"
1.75984552071298e-07,0.355788533931975,0.312,0.426,0.00404166122286942,"6","Hnrnpl"
1.76848276534416e-07,0.431594599732866,0.407,0.319,0.0040614975188894,"6","Naglu"
2.18627383140437e-07,0.258944892175082,0.534,0.424,0.00502099648120328,"6","Vav1"
2.35659388773507e-07,0.425254818403316,0.43,0.341,0.00541215352257235,"6","Psmb10"
2.38601632863291e-07,0.396511903174462,0.554,0.484,0.00547972510033835,"6","Grina"
2.49018367820163e-07,0.304400134640621,0.886,0.846,0.00571895583535787,"6","Canx"
2.59508116995414e-07,0.45216212297465,0.373,0.281,0.00595986341491668,"6","Rhoh"
2.62617222843128e-07,0.439481466820825,0.565,0.479,0.00603126713981527,"6","Zfp710"
2.74028767267788e-07,0.533224166636396,0.414,0.325,0.00629334466907201,"6","Pon3"
3.00044130977606e-07,0.300813433743122,0.422,0.325,0.0068908135120317,"6","Ppcdc"
3.05130242140087e-07,0.669569318029618,0.273,0.197,0.00700762114098923,"6","BC037034"
3.09190571804174e-07,0.500613257092807,0.412,0.333,0.00710087067205467,"6","Hn1"
3.16964646862908e-07,0.298483851576002,0.659,0.56,0.00727941007985354,"6","Celf2"
3.43858564880603e-07,0.907762910873743,0.266,0.198,0.00789705580104793,"6","March5"
4.20517099924853e-07,0.28310869695759,0.424,0.326,0.00965759571687417,"6","P2rx7"
4.38460719078426e-07,0.370830868521848,0.319,0.238,0.0100696888743551,"6","Prune2"
5.07776446025794e-07,0.275457898660125,0.509,0.408,0.0116615938594284,"6","Cd300a"
5.56952958282069e-07,0.510041317657171,0.396,0.307,0.012790981639906,"6","Col27a1"
6.24649774908832e-07,0.352700347426741,0.36,0.274,0.0143457067305562,"6","Klk8"
6.26019016165707e-07,0.464906993444779,0.423,0.337,0.0143771527252616,"6","Evl"
7.54573187308636e-07,0.417425594889896,0.378,0.291,0.0173295278197301,"6","Slc16a6"
8.17338001800464e-07,0.72101286704096,0.35,0.275,0.0187709845493495,"6","Cmtm3"
9.27655960025909e-07,0.496654148846452,0.396,0.313,0.021304546777955,"6","Scpep1"
9.52312873313948e-07,0.494890898297611,0.329,0.246,0.0218708174485281,"6","Hps3"
1.02481448282056e-06,0.259056395545499,0.565,0.467,0.023535889412457,"6","Gpr77"
1.15682409517004e-06,0.353413692517371,0.727,0.644,0.0265676221696751,"6","Lamp2"
1.42643101933409e-06,0.547447574598849,0.296,0.221,0.0327594147900267,"6","Gsdmd"
1.4872523040373e-06,0.324346780706757,0.553,0.463,0.0341562364145207,"6","Adrb2"
1.6502962870184e-06,0.555981304918108,0.462,0.38,0.0379007045276645,"6","Cebpa"
1.84574680548895e-06,0.480269143533389,0.4,0.329,0.0423894211348592,"6","Nagpa"
2.08657200496851e-06,0.352113056478688,0.466,0.371,0.0479202126661068,"6","Rtn4rl1"
2.19904315410326e-06,0.440448471897787,0.452,0.372,0.0505032250771355,"6","Nav3"
2.38797587087975e-06,0.497849767099731,0.606,0.552,0.0548422538506243,"6","Tmem55b"
2.66433596260216e-06,0.380793545111835,0.332,0.25,0.0611891397171212,"6","Tor1b"
2.86120084091395e-06,0.528389857785804,0.341,0.261,0.0657103385124298,"6","Tlr7"
3.26591516644643e-06,0.455149306763419,0.327,0.253,0.0750050077126088,"6","Hmga2-ps1"
3.4554617611527e-06,0.595288746298944,0.25,0.187,0.0793581348066328,"6","Dok1"
3.57053264785478e-06,0.455046851696912,0.335,0.259,0.0820008527906329,"6","Il4ra"
3.95968103217943e-06,0.59551765130707,0.358,0.289,0.0909380345850328,"6","Lrrc25"
4.0072068777636e-06,0.716849532783643,0.436,0.371,0.0920295131547189,"6","Peli1"
4.24422991472038e-06,0.577408672114097,0.499,0.426,0.0974729842214683,"6","Ppp1r18"
4.6688954749488e-06,0.320195348457876,0.632,0.559,0.107225853477674,"6","Ifnar2"
4.78063471997887e-06,0.391856966885851,0.383,0.302,0.109792056979035,"6","Ikzf1"
4.98351734958127e-06,0.529949688605845,0.327,0.256,0.114451459450483,"6","Irf2"
5.07358570230027e-06,0.417105648792466,0.309,0.238,0.116519969239028,"6","Sowahc"
5.99996990704705e-06,1.90105439491262,0.299,0.238,0.137795308885243,"6","Gm6548"
6.34635117181174e-06,0.337921839122599,0.496,0.412,0.145750301011828,"6","St3gal5"
6.47901851644364e-06,0.419195242964295,0.455,0.376,0.148797139248645,"6","0610040J01Rik"
7.32838609167914e-06,0.546812402004275,0.315,0.244,0.168303714981503,"6","Arhgap25"
9.44099185454605e-06,0.476240088653439,0.458,0.391,0.216821818931505,"6","Fez2"
9.51203216710268e-06,0.430974959912051,0.416,0.337,0.21845333074968,"6","Sall3"
1.14837372812803e-05,0.40210962838598,0.522,0.463,0.263735510401883,"6","Tmed5"
1.1616881680951e-05,0.654999873529563,0.304,0.234,0.26679330468472,"6","Csf2rb"
1.31497235632667e-05,0.337119837402175,0.492,0.418,0.301996551353983,"6","Acp2"
1.32355747554012e-05,0.417552792293458,0.374,0.307,0.303968209832544,"6","Slc7a7"
1.36836404483863e-05,0.622301326280293,0.317,0.25,0.314258486537639,"6","Crlf3"
1.43191327289253e-05,0.39692059969635,0.344,0.269,0.328853202252499,"6","Fkbp15"
1.54349946070143e-05,0.567531538097976,0.458,0.387,0.35448008614469,"6","2810474O19Rik"
1.69033563812484e-05,0.804011120051464,0.269,0.21,0.388202482651751,"6","Slc31a2"
1.84024018438292e-05,0.310658423805094,0.54,0.46,0.422629560745382,"6","Mgat4a"
2.08487953720924e-05,0.449610238613348,0.341,0.277,0.478813434515475,"6","Alg5"
2.21217249376699e-05,0.444644994964443,0.432,0.362,0.508047534918527,"6","Gtf2h2"
2.58087596098539e-05,0.256670343493481,0.378,0.304,0.592723973199904,"6","Rasal3"
2.68369834111284e-05,0.441107861958891,0.357,0.283,0.616338161019975,"6","Ophn1"
2.73772602342383e-05,0.329220114356922,0.304,0.236,0.628746158539516,"6","5133401N09Rik"
2.8351581865739e-05,0.397548759491974,0.384,0.317,0.651122429128562,"6","Slc46a1"
2.84935148552758e-05,0.328599835808669,0.269,0.203,0.654382062166264,"6","Zfp90"
3.07917011947165e-05,0.450521134871882,0.581,0.536,0.707162209637859,"6","Atp6ap2"
3.08467861353991e-05,0.415076560378077,0.57,0.508,0.708427290385576,"6","Nfe2l2"
3.20280472139916e-05,0.493641275767635,0.328,0.259,0.735556132316531,"6","Kcnk13"
3.35250858399883e-05,0.574310173253759,0.292,0.232,0.769937121401172,"6","Asb2"
3.57202413561552e-05,0.331813027202843,0.601,0.544,0.82035106298546,"6","Abcg1"
3.6620135937321e-05,0.552608393273244,0.331,0.266,0.841018041936514,"6","Usp21"
3.6643582929114e-05,0.277784407133114,0.681,0.636,0.841556525550031,"6","Pdia6"
4.19660945695094e-05,0.558740723962915,0.25,0.19,0.963793327883352,"6","Trim26"
4.30395092097005e-05,0.419983665740744,0.295,0.229,0.988445368509981,"6","Plcg2"
4.59582683748915e-05,0.28366357931785,0.387,0.316,1,"6","Mknk1"
4.76153717573406e-05,0.331424816855047,0.532,0.457,1,"6","Lpar6"
4.83519108839484e-05,0.435070554738605,0.311,0.244,1,"6","Gm13476"
5.26414646734342e-05,0.302768232074817,0.558,0.499,1,"6","Eif4g1"
5.88404699349338e-05,0.556370755965494,0.269,0.208,1,"6","Cabin1"
7.01990025063648e-05,0.572071055077471,0.259,0.2,1,"6","Dusp12"
7.44135963990995e-05,0.54328737296367,0.427,0.352,1,"6","Wdr89"
7.53976202663909e-05,0.547502204850111,0.282,0.222,1,"6","Sh3bp1"
7.80004293083358e-05,0.270635469160547,0.498,0.422,1,"6","Mfap3"
7.90441096798733e-05,0.334658280894482,0.364,0.297,1,"6","E330020D12Rik"
0.000105829268089083,0.556775612943193,0.332,0.27,1,"6","Tfe3"
0.000120951558290962,0.317654118675363,0.689,0.661,1,"6","Pmp22"
0.000121781284735468,0.357094274149661,0.337,0.271,1,"6","Lpxn"
0.000124873158773088,0.516458179808231,0.252,0.197,1,"6","Plxdc1"
0.000126533461575389,0.277514485139273,0.606,0.575,1,"6","Tmed9"
0.000129259090408533,0.28900682814868,0.55,0.499,1,"6","Cxxc5"
0.000130048544922881,0.512515301539238,0.282,0.226,1,"6","Mlxipl"
0.000141219811857964,0.490209587093041,0.399,0.341,1,"6","Scarb2"
0.000144083436213805,0.484898124671333,0.314,0.253,1,"6","P2rx4"
0.000150233679087266,0.449498479766799,0.295,0.235,1,"6","Il13ra1"
0.000151223923643771,1.15594138979682,0.276,0.226,1,"6","Rilpl1"
0.000154404943009848,0.419207007088192,0.371,0.309,1,"6","Dnase2a"
0.00015983389417325,0.665976611008772,0.259,0.207,1,"6","4632427E13Rik"
0.00016321599379169,0.266562804388007,0.498,0.426,1,"6","Asph"
0.000181280318917326,0.513694533593141,0.387,0.333,1,"6","C5ar1"
0.000184548943578109,0.289129077242045,0.432,0.366,1,"6","Cndp2"
0.000204913680198661,0.312358836407596,0.282,0.218,1,"6","Runx1"
0.000210855384110523,0.519965981622091,0.263,0.208,1,"6","Heatr5a"
0.000239877816197667,0.420401609420689,0.36,0.303,1,"6","Fuca2"
0.000302105941974052,0.289424798221049,0.426,0.368,1,"6","Serp1"
0.000307423425934419,0.336656574760443,0.632,0.603,1,"6","Ddost"
0.000378771176957986,0.315484869133737,0.553,0.508,1,"6","Il10rb"
0.000411258456560487,0.615090835443233,0.335,0.286,1,"6","Naga"
0.000439986349543167,0.4619933784353,0.288,0.235,1,"6","Csmd3"
0.00045522077595673,0.262466486700145,0.54,0.494,1,"6","Srsf9"
0.000460433952983724,0.407284726804346,0.353,0.294,1,"6","Clec4a3"
0.000504446558285074,0.539742743366801,0.337,0.284,1,"6","Tnfaip8"
0.000515796575525056,0.469316712606942,0.322,0.27,1,"6","Cept1"
0.000542349220560819,0.562002354730825,0.331,0.28,1,"6","Prcp"
0.000546993172960183,0.300287032536097,0.548,0.48,1,"6","Ythdf2"
0.000622145488134879,0.267142504917879,0.462,0.393,1,"6","1700017B05Rik"
0.000627670345945653,0.28104949487785,0.25,0.196,1,"6","Arrdc1"
0.000628327594185447,0.480720449982811,0.253,0.204,1,"6","Mzt2"
0.00068177268968483,0.42297807312139,0.396,0.346,1,"6","Snx2"
0.000682752217498139,0.483253669492337,0.285,0.234,1,"6","Ubac2"
0.000761729221474282,0.738021616694899,0.268,0.22,1,"6","Jhdm1d"
0.000853133103012429,0.4323215685579,0.256,0.205,1,"6","A630001G21Rik"
0.000928555212803536,0.309358276427568,0.469,0.421,1,"6","Tspan14"
0.000960604289810388,0.374597297297229,0.318,0.264,1,"6","Lpcat1"
0.000993340327974658,0.269341419401963,0.561,0.502,1,"6","H47"
0.00100915331022759,0.535222322773866,0.383,0.347,1,"6","Cnpy3"
0.00105691883541013,0.29296813412037,0.327,0.269,1,"6","Arhgap17"
0.00106648886065122,0.485124302732187,0.283,0.237,1,"6","Iffo1"
0.0011489127471482,0.288518891997102,0.725,0.729,1,"6","Arhgdia"
0.00117714371410373,0.34394495398957,0.314,0.262,1,"6","Cant1"
0.00118669210742255,0.545159937056097,0.273,0.228,1,"6","Rgmb"
0.00126082280010929,0.267728423609837,0.255,0.203,1,"6","Lrrk1"
0.00128166973612155,0.323252934437017,0.327,0.271,1,"6","Gm4980"
0.00144767147352354,0.353193876695795,0.276,0.226,1,"6","Ugt1a7c"
0.00154599380869544,0.251349592934079,0.298,0.244,1,"6","Slc37a2"
0.00158423432355243,0.576672827389113,0.314,0.275,1,"6","Mboat7"
0.00159015756165587,0.528003867824191,0.35,0.303,1,"6","Mgat2"
0.00169995847180516,0.600043123659712,0.273,0.229,1,"6","Sptlc2"
0.00176939627431097,0.643858723385565,0.289,0.236,1,"6","Fmnl1"
0.00185449197517833,0.38620028401146,0.252,0.205,1,"6","Cysltr1"
0.00186700913215043,0.328135530664179,0.275,0.225,1,"6","B3gnt2"
0.00203243412586528,0.359901372510751,0.262,0.214,1,"6","Gmip"
0.00216851389193211,0.301169336574628,0.563,0.522,1,"6","Usp2"
0.00225163508139618,0.320098428285553,0.327,0.274,1,"6","Ccl9"
0.00242008369323745,0.392954822656987,0.373,0.331,1,"6","9530068E07Rik"
0.00268824663478743,0.349783580158135,0.537,0.504,1,"6","Ergic3"
0.00270213575349448,0.508629760835133,0.25,0.208,1,"6","Srd5a3"
0.00276665717919519,0.376978502537757,0.521,0.47,1,"6","Mcmbp"
0.00277374951937983,0.460426474473031,0.407,0.368,1,"6","Ncstn"
0.00284732158989301,0.447692080177963,0.292,0.247,1,"6","Thap3"
0.00292619504257632,0.266392039862718,0.283,0.237,1,"6","Was"
0.00296236904139644,0.283143903086668,0.558,0.515,1,"6","M6pr"
0.00304400029851705,0.275216371072385,0.364,0.317,1,"6","Slc29a1"
0.00305948501465744,0.337919107034978,0.358,0.308,1,"6","Tmem179b"
0.00330574820125221,0.270837445361946,0.273,0.227,1,"6","Agps"
0.00345668410912299,0.282391418827537,0.535,0.489,1,"6","Cd82"
0.00366131278762921,0.511796696166909,0.319,0.281,1,"6","Skap2"
0.00388412405246403,0.405737623494909,0.468,0.436,1,"6","Cebpg"
0.00399294642531396,0.422525832469762,0.486,0.462,1,"6","Clptm1"
0.00408099537423888,0.360494674615782,0.318,0.271,1,"6","Prpf38b"
0.00435138273536648,0.386667414215883,0.25,0.209,1,"6","Tbc1d9"
0.00446114024475362,0.345773636856006,0.338,0.29,1,"6","Mfsd11"
0.00471469245158423,0.275288953719174,0.496,0.445,1,"6","Git2"
0.00481061344698442,0.332297542223137,0.258,0.214,1,"6","Rnf139"
0.00490093256848663,0.449146981784398,0.253,0.214,1,"6","Oma1"
0.00504526348170153,0.35049050331104,0.314,0.271,1,"6","Ctage5"
0.00528887290524321,0.27612500132754,0.351,0.304,1,"6","Adam17"
0.00557625715426963,0.555571758296498,0.266,0.228,1,"6","Tox4"
0.00563611691028982,0.299721110316992,0.373,0.335,1,"6","Sec11a"
0.00593650636553456,0.558817220908175,0.296,0.254,1,"6","Tgs1"
0.00625716345861029,0.418202686772056,0.414,0.385,1,"6","Rnh1"
0.0063558925120425,0.377450988621043,0.259,0.217,1,"6","Mlph"
0.00674406227172321,0.535424979309989,0.279,0.24,1,"6","Senp2"
0.00675779449049702,0.301967915273003,0.351,0.306,1,"6","Pnpla7"
0.00707225507942935,0.418459418881904,0.271,0.227,1,"6","Btk"
0.00713169564237189,0.730419653821099,0.312,0.274,1,"6","Vasp"
0.00746939596005821,0.41898998653087,0.374,0.336,1,"6","Lyl1"
0.00807248718499248,0.498713626001939,0.412,0.384,1,"6","Whsc1l1"
0.00810264768634939,0.259793772026814,0.381,0.328,1,"6","Samsn1"
0.00848187977530662,0.34893483496854,0.319,0.278,1,"6","Tor1aip2"
0.00863990240915438,0.383387817592302,0.548,0.525,1,"6","Herpud1"
0.00893450213178673,0.401600244796197,0.377,0.345,1,"6","Dbnl"
0.00927415322625211,0.298746285572657,0.414,0.366,1,"6","Arsb"
0.00932839235673573,0.396089290720763,0.282,0.243,1,"6","Nuak1"
0,7.74494738494216,0.874,0.032,0,"7","Cdr1"
0,7.71612685545644,0.73,0.026,0,"7","Snap25"
0,7.06656787995265,0.692,0.029,0,"7","Cplx2"
0,8.07980316057006,0.599,0.018,0,"7","Kif5c"
0,5.96133115923832,0.648,0.083,0,"7","Pcsk1n"
0,5.85883549896919,0.616,0.067,0,"7","Mtap1b"
0,8.24258233634838,0.526,0.008,0,"7","Syt1"
0,3.47231797731842,0.581,0.071,0,"7","Mt3"
0,8.74501018060635,0.512,0.007,0,"7","Dnm1"
0,6.37261282592853,0.526,0.025,0,"7","Celf4"
0,3.39918584814224,0.543,0.049,0,"7","Gpm6a"
0,9.99057609571371,0.51,0.018,0,"7","Meg3"
0,6.07688952440916,0.523,0.042,0,"7","Olfm1"
0,9.01089587171804,0.486,0.009,0,"7","Rbfox3"
0,5.71174880256009,0.499,0.026,0,"7","Kif5a"
0,7.98536409912613,0.477,0.009,0,"7","Nrxn3"
0,4.22057371340366,0.53,0.068,0,"7","Mtap1a"
0,5.79808342933383,0.497,0.051,0,"7","Nrxn2"
0,4.78532641305023,0.481,0.04,0,"7","Nrxn1"
0,5.53832627725882,0.488,0.051,0,"7","Atp1a3"
0,8.16504231762316,0.435,0.008,0,"7","Adcy1"
0,5.38605837925476,0.47,0.05,0,"7","Atp1b1"
0,7.1148822958881,0.432,0.012,0,"7","Eno2"
0,5.18466153665169,0.452,0.033,0,"7","Stmn2"
0,6.2723237266817,0.444,0.029,0,"7","Cyfip2"
0,9.02876730668722,0.428,0.016,0,"7","Chgb"
0,7.67701404939642,0.419,0.015,0,"7","Stmn3"
0,4.99099096493099,0.435,0.033,0,"7","Ntm"
0,6.750108305918,0.415,0.017,0,"7","Bex2"
0,6.17616565239061,0.421,0.024,0,"7","Camk2b"
0,8.4505840832811,0.393,0.008,0,"7","Snhg11"
0,5.43030026210694,0.399,0.025,0,"7","Gria2"
0,8.00987997870971,0.379,0.006,0,"7","Rims1"
0,6.11280416632793,0.395,0.026,0,"7","Ndrg4"
0,8.15334614910872,0.375,0.006,0,"7","Sept3"
0,8.12424000905879,0.373,0.004,0,"7","Sncb"
0,6.78855995578922,0.384,0.018,0,"7","Pclo"
0,8.08874474775446,0.379,0.014,0,"7","Camk4"
0,7.96052915407718,0.37,0.005,0,"7","Scn2a1"
0,7.02820124362475,0.368,0.007,0,"7","Cplx1"
0,6.68554753371331,0.362,0.007,0,"7","6430704M03Rik"
0,8.28963285251986,0.355,0.004,0,"7","Syt4"
0,5.40679297616581,0.37,0.028,0,"7","Pacsin1"
0,4.89001375132896,0.37,0.031,0,"7","Mtap7d2"
0,8.33525060427084,0.337,0.006,0,"7","Phyhip"
0,8.03127447297104,0.333,0.002,0,"7","Slc17a7"
0,5.54386892324066,0.357,0.028,0,"7","Mtap2"
0,5.65585910254891,0.344,0.017,0,"7","Dlgap1"
0,6.46261804362109,0.348,0.022,0,"7","Syp"
0,6.43745104669761,0.346,0.022,0,"7","Gng3"
0,5.84982478058996,0.333,0.01,0,"7","Scn2b"
0,7.34510850016843,0.324,0.006,0,"7","Rab3c"
0,5.93861632027504,0.341,0.024,0,"7","Napb"
0,6.97772405123858,0.322,0.01,0,"7","Unc13c"
0,8.25866783111997,0.322,0.013,0,"7","Rims2"
0,9.28368821955955,0.31,0.003,0,"7","Kcnc1"
0,6.09076308555014,0.313,0.009,0,"7","C1qtnf4"
0,5.55703314192029,0.306,0.007,0,"7","Gria1"
0,5.98783992592069,0.311,0.013,0,"7","Negr1"
0,10.9462685273434,0.299,0.002,0,"7","Grin1"
0,9.156407842264,0.299,0.004,0,"7","Rph3a"
0,8.84502316481529,0.304,0.009,0,"7","Spnb3"
0,5.83363466001805,0.311,0.016,0,"7","Syn2"
0,6.84083748493093,0.31,0.016,0,"7","Syt7"
0,8.27078583829709,0.295,0.005,0,"7","Myt1l"
0,7.51057763595763,0.29,0.003,0,"7","Neurod1"
0,7.82908359289777,0.288,0.003,0,"7","Gabra1"
0,8.18119409554067,0.284,0.007,0,"7","Unc80"
0,8.57542971625553,0.279,0.003,0,"7","Golga7b"
0,7.39470249444614,0.275,0.006,0,"7","Vsnl1"
0,6.41316712855637,0.284,0.016,0,"7","Arpp21"
0,5.47555340002682,0.277,0.013,0,"7","Uchl1"
0,6.24730124310311,0.273,0.014,0,"7","Ptprn"
0,7.41247373698992,0.259,0.001,0,"7","Eef1a2"
0,7.73770792829962,0.266,0.008,0,"7","Scn8a"
0,7.61744927930739,0.259,0.003,0,"7","Caln1"
0,7.05258670841011,0.257,0.006,0,"7","Gap43"
0,7.28470225071463,0.255,0.006,0,"7","Stxbp5l"
0,7.65363948658991,0.253,0.006,0,"7","Cadm3"
0,8.62327305314544,0.25,0.003,0,"7","Gabrb2"
0,7.92274799097392,0.25,0.007,0,"7","Grin2b"
0,6.21490503556909,0.251,0.013,0,"7","Mapk10"
3.95252516672997e-323,5.83362542159521,0.273,0.016,9.07736929791205e-319,"7","Pnmal2"
6.90189335890928e-311,5.94631871285733,0.259,0.015,1.5850888288071e-306,"7","Sh3gl2"
1.59184173690048e-310,4.71148599412746,0.505,0.066,3.65582373296564e-306,"7","Kif1a"
1.05454582419339e-306,5.94553502006648,0.384,0.038,2.42186993984255e-302,"7","Atp2b2"
2.53051343610991e-294,5.25446857191714,0.288,0.021,5.81157715737002e-290,"7","Tmem59l"
3.78579340293416e-287,5.7159166015123,0.299,0.024,8.6944531291786e-283,"7","Tagln3"
6.11414377752009e-284,4.93108500737641,0.26,0.017,1.40417425994526e-279,"7","Apba2"
1.27936679855003e-271,4.9444468981379,0.251,0.017,2.93819378955001e-267,"7","Thy1"
